days__datetime,days_day_of_week,days__tempmax,days__tempmin,days__temp,days__feelslikemax,days__feelslikemin,days__feelslike,days_has_rain,days__precip,days__precipprob,days_has_snow,days__precipcover,days__snow,days__snowdepth,days__windspeed,days__cloudcover,days__visibility
2024-12-04,Wednesday,46.1,26.4,36.7,38.5,20.3,30.2,0,0.0,0,0,0.0,,,21.3,58.7,9.9
2024-12-05,Thursday,46.0,29.8,38.9,40.1,18.2,30.0,0,0.0,0,0,0.0,,,31.6,46.7,9.9
2024-12-06,Friday,38.7,29.7,33.1,29.8,18.7,24.3,0,0.0,0,0,0.0,,,23.5,25.0,9.9
2024-12-07,Saturday,44.6,27.6,35.6,39.8,19.3,29.3,0,0.0,0,0,0.0,,,15.5,77.3,9.9
2024-12-08,Sunday,67.7,39.8,49.5,67.7,33.1,47.2,0,0.0,0,0,0.0,,,11.3,81.6,9.9
2024-12-09,Monday,57.8,40.5,47.9,57.8,36.8,46.7,1,0.05,100,0,12.5,,,12.6,71.5,9.7
2024-12-10,Tuesday,52.7,39.9,48.0,52.7,39.9,46.7,1,0.035,100,0,16.67,,,8.4,92.7,3.2
2024-12-11,Wednesday,64.0,38.8,53.5,64.0,28.6,51.1,1,0.701,100,0,70.83,,,21.5,91.9,7.2
2024-12-12,Thursday,46.9,33.1,39.2,40.9,26.7,33.1,0,0.0,0,0,0.0,,,15.9,38.1,9.9
2024-12-13,Friday,39.7,30.1,35.3,35.9,25.4,31.8,0,0.0,0,0,0.0,,,8.5,67.2,9.9
2024-12-14,Saturday,42.8,30.2,35.1,39.8,22.5,29.2,0,0.0,0,0,0.0,,,9.9,60.9,9.9
2024-12-15,Sunday,42.1,32.9,37.5,39.3,26.1,32.7,1,0.228,100,0,20.83,,,10.1,90.4,9.2
2024-12-16,Monday,46.9,40.9,43.7,44.7,35.3,40.6,1,0.427,100,0,33.33,,,10.2,100.0,5.4
2024-12-17,Tuesday,63.7,44.0,54.9,63.7,39.7,54.6,0,0.0,0,0,0.0,,,12.6,81.5,9.2
2024-12-18,Wednesday,56.8,38.7,48.2,56.8,36.5,47.5,1,0.102,100,0,16.67,,,13.1,67.1,9.8
2024-12-19,Thursday,48.5,38.4,44.4,48.4,34.3,40.6,1,0.001,100,0,4.17,,,16.1,74.1,9.9
2024-12-20,Friday,39.8,37.7,39.0,36.3,32.0,33.9,1,0.021,100,0,8.33,,,9.9,95.6,9.5
2024-12-21,Saturday,38.9,30.7,36.5,33.0,19.9,28.0,0,0.0,0,0,0.0,,,23.5,62.3,9.9
2024-12-22,Sunday,34.9,25.7,29.9,27.8,18.3,22.0,0,0.0,0,0,0.0,,,13.6,40.3,9.9
2024-12-23,Monday,35.8,20.4,28.0,29.5,12.0,21.2,0,0.0,0,0,0.0,,,10.0,41.9,9.9
2024-12-24,Tuesday,39.8,29.6,35.2,39.6,21.6,31.5,1,0.016,100,1,8.33,,,9.1,93.0,9.8
2024-12-25,Wednesday,46.7,37.5,40.5,45.9,34.8,39.4,0,0.0,0,0,0.0,,,6.4,93.7,9.7
2024-12-26,Thursday,40.8,32.9,37.2,40.8,28.6,34.5,0,0.0,0,0,0.0,,,7.5,96.2,9.2
2024-12-27,Friday,48.7,35.6,41.4,48.7,31.8,39.8,0,0.0,0,0,0.0,,,6.4,93.6,9.4
2024-12-28,Saturday,52.1,42.1,46.5,52.1,39.8,45.0,1,0.463,100,0,79.17,,,10.8,98.3,4.8
2024-12-29,Sunday,66.9,50.2,58.6,66.9,50.2,58.6,1,0.113,100,0,33.33,,,20.7,93.9,7.7
2024-12-30,Monday,62.8,44.3,56.2,62.8,41.4,56.0,0,0.0,0,0,0.0,,,20.1,43.6,9.9
2024-12-31,Tuesday,62.7,39.2,49.3,62.7,37.1,48.4,1,0.421,100,0,12.5,,,21.9,64.6,9.5
